time,battery,altitude,pressure,magX,magY,magZ,rotX,rotY,rotZ,ax,ay,az,vx,vy,vz,motor1,motor2,motor3,motor4,lat,lng,elevation,nbsat
1631795350.680419,62,1584,99788,315.890625,-96.46875,-28.40625,-416.0,1876.0,37426.0,6.400911331176758,191.9346923828125,-1069.555908203125,151.74989318847656,-131.79759216308594,0.0,250,195,229,217,0.0,0.0,0.0,0
1631795350.696572,62,1576,99779,339.92578125,-44.7890625,-17.75390625,313.0,1799.0,27493.0,-25.437625885009766,221.68316650390625,-1065.54541015625,142.79840087890625,-97.70584106445312,0.0,245,202,232,213,0.0,0.0,0.0,0
1631795350.778273,62,1572,99782,367.39453125,-3.4453125,-39.05859375,-506.0,2303.0,16698.0,17.751949310302734,244.81077575683594,-1088.1419677734375,146.11944580078125,-43.859619140625,0.0,235,211,215,227,0.0,0.0,0.0,0
1631795350.928431,62,1571,99782,384.5625,62.015625,-21.3046875,-1022.0,3426.0,6896.0,4.982660293579102,156.3011474609375,-1072.517822265625,151.0560760498047,-105.0499496459961,0.0,223,210,206,246,0.0,0.0,0.0,0
1631795351.00346,62,1583,99788,394.86328125,86.1328125,-24.85546875,-879.0,4793.0,29.0,3.6849374771118164,167.8227996826172,-1039.941650390625,96.76435852050781,-104.57164764404297,0.0,215,208,204,248,0.0,0.0,0.0,0
1631795351.150252,62,1584,99779,377.6953125,89.578125,-35.5078125,-729.0,4770.0,-1669.0,-0.45448875427246094,259.1591796875,-1065.0848388671875,46.795997619628906,-131.33642578125,0.0,223,201,217,235,0.0,0.0,0.0,0
1631795351.286689,62,1592,99776,398.296875,124.03125,-35.5078125,944.0,2150.0,-7028.0,6.435002326965332,214.39918518066406,-1090.4273681640625,-53.75917053222656,-117.3299789428711,0.0,230,203,221,220,0.0,0.0,0.0,0
1631795351.389795,60,1595,99785,363.9609375,110.25,0.0,1745.0,875.0,-8642.0,7.307915210723877,193.97398376464844,-856.7247314453125,-47.751888275146484,-63.20880889892578,0.0,202,159,190,169,0.0,0.0,0.0,0
1631795351.49383,60,1579,99773,384.5625,110.25,-42.609375,1658.0,379.0,-9784.0,11.973087310791016,204.49720764160156,-904.533447265625,-94.55545806884766,-29.455810546875,0.0,202,172,195,195,0.0,0.0,0.0,0
1631795351.614662,60,1562,99773,350.2265625,124.03125,-35.5078125,-77.0,595.0,-10595.0,6.727096080780029,179.39053344726562,-932.9468383789062,-88.59601593017578,-11.486660957336426,0.0,214,168,199,202,0.0,0.0,0.0,0
1631795351.735381,60,1533,99782,377.6953125,137.8125,-35.5078125,-7.0,638.0,-10967.0,7.100561141967773,186.14219665527344,-971.8843994140625,-100.1704330444336,-6.055524826049805,0.0,211,183,209,207,0.0,0.0,0.0,0
1631795351.995019,60,1479,99779,370.828125,137.8125,-42.609375,-676.0,398.0,-11459.0,0.6883509159088135,163.9580841064453,-1020.4474487304688,-129.5944061279297,-30.243085861206055,0.0,228,182,217,217,0.0,0.0,0.0,0
