time,battery,altitude,pressure,magX,magY,magZ,rotX,rotY,rotZ,ax,ay,az,vx,vy,vz,motor1,motor2,motor3,motor4,lat,lng,elevation,nbsat
1631735828.163323,86,0,99252,-109.875,68.90625,28.40625,733.0,-476.0,7984.0,14.131882667541504,98.99208068847656,-1029.553955078125,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0
1631735828.284346,86,0,99252,-99.57421875,79.2421875,24.85546875,776.0,-599.0,8092.0,-1.9018809795379639,92.55528259277344,-1045.531494140625,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0
1631735828.550158,86,0,99246,-82.40625,96.46875,21.3046875,597.0,-87.0,7804.0,27.225540161132812,104.90226745605469,-1040.2342529296875,4.400996685028076,6.296963214874268,0.0,70,70,70,70,0.0,0.0,0.0,0
1631735828.552467,86,0,99240,-99.57421875,86.1328125,46.16015625,964.0,-617.0,7932.0,21.84262466430664,89.21920013427734,-1038.2818603515625,4.00372314453125,5.562779903411865,0.0,70,70,70,70,0.0,0.0,0.0,0
1631735828.652465,86,0,99240,-109.875,68.90625,28.40625,995.0,-300.0,7786.0,30.58333969116211,90.7374038696289,-1037.16650390625,3.613434314727783,7.020349502563477,0.0,70,70,70,70,0.0,0.0,0.0,0
1631735828.849262,86,0,99243,-103.0078125,75.796875,42.609375,981.0,-710.0,7970.0,2.1778435707092285,89.15103912353516,-1045.3455810546875,2.365605354309082,6.772945404052734,0.0,70,70,70,70,0.0,0.0,0.0,0
1631735828.899171,86,0,99246,-120.17578125,106.8046875,-3.55078125,928.0,-706.0,7797.0,48.240821838378906,105.78397369384766,-1021.7235717773438,6.241171836853027,6.897497653961182,0.0,70,70,70,70,0.0,0.0,0.0,0
1631735829.097276,86,0,99240,-181.98046875,65.4609375,31.95703125,909.0,-630.0,7550.0,37.47142791748047,100.06767272949219,-1030.4945068359375,7.944023609161377,6.2307047843933105,0.0,70,70,70,70,0.0,0.0,0.0,0
1631735829.289856,86,0,99243,-181.98046875,72.3515625,3.55078125,586.0,-557.0,8131.0,43.206214904785156,106.04879760742188,-1048.31591796875,7.950144290924072,7.4226908683776855,0.0,70,70,70,70,0.0,0.0,0.0,0
1631735829.324104,86,0,99249,-164.8125,48.234375,0.0,646.0,-763.0,7884.0,26.395877838134766,107.6134033203125,-1045.0369873046875,7.960714340209961,7.753606796264648,0.0,72,72,72,72,0.0,0.0,0.0,0
1631735829.399826,88,0,99240,-171.6796875,62.015625,7.1015625,798.0,-1149.0,7634.0,0.37862443923950195,86.51236724853516,-1074.2386474609375,7.063581943511963,6.85667610168457,0.0,72,72,72,72,0.0,0.0,0.0,0
1631735829.549647,88,0,99233,-171.6796875,48.234375,49.7109375,1319.0,-834.0,7755.0,-38.66407012939453,95.27631378173828,-1078.1163330078125,-1.4264920949935913,12.602355003356934,0.0,72,72,72,72,0.0,0.0,0.0,0
1631735829.677662,88,0,99236,-144.2109375,41.34375,-14.203125,1460.0,880.0,8341.0,93.8008041381836,41.56830596923828,-1055.1636962890625,1.7840830087661743,3.049684762954712,0.0,72,72,72,72,0.0,0.0,0.0,0
1631735829.771516,88,0,99246,-92.70703125,44.7890625,39.05859375,1724.0,823.0,8650.0,82.12931060791016,-32.659812927246094,-1029.223388671875,5.410665988922119,2.8190670013427734,0.0,72,72,72,72,0.0,0.0,0.0,0
1631735829.884881,88,0,99243,-113.30859375,51.6796875,67.46484375,489.0,-2315.0,7166.0,-3.706998825073242,47.970401763916016,-1011.3063354492188,15.045221328735352,3.5223915576934814,0.0,72,72,72,72,0.0,0.0,0.0,0
1631735830.012048,88,0,99249,-151.078125,27.5625,42.609375,468.0,-4853.0,6003.0,-88.42097473144531,163.11416625976562,-1101.3597412109375,18.864219665527344,14.094725608825684,0.0,86,100,70,94,0.0,0.0,0.0,0
1631735830.278047,88,0,97506,-127.04296875,31.0078125,39.05859375,315.0,-2866.0,6839.0,3.498896598815918,76.27931213378906,-1042.388427734375,11.945270538330078,6.752246379852295,0.0,102,83,93,72,0.0,0.0,0.0,0
1631735830.280355,88,0,99240,-144.2109375,34.453125,21.3046875,66.0,-2625.0,7109.0,-3.9794626235961914,94.7161865234375,-1019.5597534179688,19.576345443725586,-0.709896981716156,0.0,95,103,90,94,0.0,0.0,0.0,0
1631735830.477598,94,0,99246,-133.91015625,44.7890625,-3.55078125,0.0,-2567.0,7128.0,-17.56801986694336,88.94196319580078,-1046.9095458984375,15.210713386535645,1.7333687543869019,0.0,104,113,94,103,0.0,0.0,0.0,0
1631735830.521258,94,0,99246,-144.2109375,48.234375,7.1015625,-236.0,-2246.0,7271.0,-4.329422950744629,93.03797912597656,-1059.0523681640625,14.430893898010254,1.740326166152954,0.0,120,120,108,114,0.0,0.0,0.0,0
1631735830.693331,94,0,99249,-164.8125,62.015625,35.5078125,-858.0,-1952.0,7336.0,18.80523681640625,137.36407470703125,-1025.159912109375,19.713090896606445,1.4213755130767822,0.0,123,132,114,125,0.0,0.0,0.0,0
1631735830.799832,94,0,99246,-137.34375,48.234375,42.609375,-723.0,-2131.0,7492.0,-23.530553817749023,138.748291015625,-1060.1019287109375,14.230521202087402,0.8607426285743713,0.0,140,142,128,132,0.0,0.0,0.0,0
1631735830.923809,94,0,99249,-144.2109375,20.671875,42.609375,-248.0,-1894.0,7858.0,5.330395221710205,104.40645599365234,-1043.61279296875,13.890542030334473,0.001261302037164569,0.0,154,141,148,131,0.0,0.0,0.0,0
1631735831.017958,94,0,99240,-144.2109375,55.125,49.7109375,215.0,-2357.0,8075.0,-30.408700942993164,56.77043533325195,-1038.96484375,14.062792778015137,-4.090364456176758,0.0,158,164,148,152,0.0,0.0,0.0,0
1631735831.163396,94,0,99240,-151.078125,41.34375,35.5078125,90.0,-2470.0,8063.0,-25.844402313232422,56.85365676879883,-1052.35009765625,14.437679290771484,-6.628148078918457,0.0,166,166,152,155,0.0,0.0,0.0,0
1631735831.290969,94,0,99243,-157.9453125,48.234375,28.40625,-23.0,-2553.0,7999.0,-69.95718383789062,80.971435546875,-1081.2203369140625,10.645341873168945,-6.312284469604492,0.0,160,168,150,160,0.0,0.0,0.0,0
1631735831.385,94,317,99243,-154.51171875,37.8984375,-10.65234375,446.0,-2067.0,165088.0,-8.505050659179688,85.80738830566406,-1047.92724609375,15.273958206176758,1.6515358686447144,0.0,212,223,206,210,0.0,0.0,0.0,0
